Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
53e1ec28,0.13975404385478,0,0.25163745133034,0.13937210451772,0,0,0.024606081541868,0.053505128097637,0.028551410056216,0,0,0.06650587908805,0.0065546225932912,0.10965937270646,0.044670028948295,0.05683140513271,0.015397042070621,0.030237309122922,0,0.0093788280255434,0,0.023339292913551,0,0.6547250716001759,0.7696224192108148
545df815,0.07347150909373,0,0.56736919774119,0.078440805589226,0,0.077958843907092,0.063322615687375,0,0,0.014687860714042,0,0,0,0.018000648571214,0.034732013498433,0.044006465060906,0,0,0,0,0,0.028010040136788,0,0.6586180924261629,0.7584454194829245
55adf423,0.035787980557442,0.018226007956644,0.39244627375964,0.094940824841225,0,0.018620591087379,0.073406440710881,0.036586962667015,0,0.010805006850789,0,0.079551842005833,0,0.078878319254308,0.11202867377571,0.0055711477647155,0.017431743445521,0.0024734022579022,0,0.013919900534738,0,0.0093248825302564,0,0.6140446218283164,0.788531689660933
55d79fa7,0.033064116248617,0,0.32617825970694,0.13434923873689,0,0.031392046103775,0.03136095327638,0.011091571190733,0.019336488302381,0,0,0.10675631623151,0,0.11712915231636,0.07689567582551,0.061708934460558,0,0,0.023105601028009,0.0045177129401729,0,0.023113933632163,0,0.6337640024586997,0.7806402633138206
57b11e5d,0.054412410460615,0,0.18943349671909,0.154232381692,0,0,0,0.022493000401093,0.07600339526876,0,0,0.09828470408173,0,0.23422913632365,0.034606431790357,0.076789926381322,0.0028364545096357,0,0,0.047130238175874,0,0.0095484241958658,0,0.40751384834145543,0.9138564321399276
582e5a89,0.083574436924471,0,0.14255275178534,0.077549320877675,0,0.11764737794374,0.063152952903291,0.03893712064268,0.0061504352902841,0.010806736789792,0,0.039507656725377,0,0.14260068082151,0.097524662510352,0.11435222550743,0.033964325046582,0,0.009167619435129,0.012299352497691,0,0.010212344298653,0,0.693475407707427,0.7690906147058697
58ce6671,0.01953744384063,0,0.08917909361465,0.080813547407626,0,0.15587135957752,0,0.0011941758173752,0.040117238332082,0,0.015874230009649,0,0,0.3765759494821,0.073342148292142,0.10108132302984,0.011866814777644,0,0,0,0.013083738686101,0.021462937132646,0.1,0.14318714550191625,1.0548152028514088
58dc0435,0.10414976685107,0,0.056877757871586,0.072331653593347,0,0.035857140922976,0,0.12515362326005,0.056769778531505,0,0.033485909446624,0,0.0018622266796606,0.14577019953756,0.012992222482986,0.14049830224438,0.010868484389592,0.090027422957437,0.069731185108039,0,0,0.043624326123182,0.01,0.34444759038220985,0.9385787441379788
58f98e52,0.19606825734059,0,0.067863605102364,0.075952956862929,0,0.091687081055942,0,0.021245028747218,0.05923161150558,0,0.0036837347122062,0.0050927294293991,0.008372642871101,0.036548089942638,0.052571427020445,0.10625987733175,0.12680246601892,0,0.14862049205891,0,0,0,0,0.4717563272370947,0.8832907928846873
592b3724,0.22631967934379,0,0.37636825499746,0.019708034186814,0,0.056175538547763,0,0.031752744695501,0.0003,0,0,0.042987111034849,0,0.11693983899833,0.023110264590516,0.012556344672533,0.024554222273631,0.0020359103508127,0,0.064459662880098,0,0.0027089627489877,0,0.6834912214717338,0.7292573441472655
59e22196,0.13074491799851,0,0.23901957826807,0.078514658371508,0,0.05483231039418,0.11678230457422,0.011442063342194,0,0.019469742982935,0,0.11231113908173,0.0008,0.017012322626982,0.063636914587403,0.10207930974728,0.044666953395902,0,0,0,0.0018535867928847,0.0068110357143425,0,0.5151631725868034,0.856064091512443
5abe9a73,0.082783309656303,0,0.10453163457568,0.14029010483882,0,0.10139762682865,0,0.046513602743742,0.068688354885929,0,0,0.062622065165739,0,0.13588407615432,0.099279074890095,0.064969986474436,0.034203075867271,0,0.0444705080455,0,0,0.014366579873508,0,0.4567331342012313,0.8889494934312642
5b1d889e,0.010904897060714,0.034039081525473,0.10871278303227,0.043589393737851,0,0.0096143764901939,0,0,0.051106998711386,0,0.057442618567092,0,0,0.075301887978289,0.0029782198850536,0.23056934646487,0.23346923135143,0,0,0.12016032813228,0,0.022110837063093,0.02,0.2984899667376153,0.9612456364526092
5b84c002,0.072625070543851,0,0.30661550993012,0.053839124756749,0,0.012610709998618,0,0.01366435698996,0.017575427828897,0,0,0.042679053593641,0.0044874030410258,0.13220491434338,0.040741349488629,0.1148996457775,0.086529991809485,0.0035347426643239,0.059962372833305,0,0,0.038030326400516,0,0.6435317312902012,0.7774949526628125
5be2bd1d,0.13459587870699,0,0.16152065658058,0.038304816992815,0,0.1370752179226,0.027982312668043,0,0,0,0,0.020137050039035,0.0057446051910203,0.005335124237828,0.023720091347991,0.064692099403166,0.20387895128863,0.014949385322415,0,0.1368785494066,0,0.02518526089229,0,0.47504444391786405,0.8808209635277297
5c678d4a,0.11472890016017,0,0.26725062344367,0.17412237794674,0,0.0023382830998455,0,0.0086735040545456,0,0,0.007790798911448,0.06805453450023,0.055000814658406,0.085003777902543,0,0.076820999552576,0,0.029862055792456,0,0.052740189996614,0.013546100825872,0.044067039154892,0.03,0.2882041762235249,0.9793490255446108
5c688f5d,0.12655541919333,0,0.31139330823742,0.02748233946668,0,0.032219035429559,0,0.024650049606379,0.020804368215404,0,0,0.057303011505267,0,0.018691652195109,0.031178394651051,0.002472415674676,0.12317392649382,0,0.20510389875532,0,0,0.018972180575995,0,0.7393424087213646,0.7034365611573931
5c9a781e,0.040958714416592,0,0.051652977718931,0.18378757398037,0,0.062454860847092,0.070593666492702,0.049077665384084,0,0.044964392670803,0,0,0,0.065340676173026,0.063843101613507,0.14326046643565,0.028288047789628,0.0095828464312427,0.14684666806598,0,0,0.039348341980393,0.03,0.2844203432733505,0.9618232534816628
5d420937,0.066138995295922,0,0.16540623040435,0,0,0.13347548527761,0,0,0,0,0.0096753312959531,0,0,0,0,0.34218252693328,0.048672809137307,0.045985534446446,0,0.10985902087897,0.028140064319445,0.050464002010714,0,0.37655382160323025,0.9264344214074488
5d6d057e,0.16306164990069,0,0.26789651275674,0.041411943832588,0,0.047202657852259,0.0061111185164496,0.025196269224052,0,0,0,0.032452814592144,0,0.10602258871224,0.017807006823202,0.14781087793408,0.028769991966475,0.033045313746946,0.05911205221089,0,0,0.024099201931245,0,0.6737046546812775,0.7548372359553226
5dbb0cb6,0.16549203182158,0,0.46659329767966,0.038464582229877,0,0.07200757152739,0.012336290987626,0.010187978560752,0,0.0074837170908387,0,0.016437018980504,0,0.11774017810685,0.0075711695423963,0.052315422997553,0.005234586581723,0.011139963218846,0.012269576514308,0.004726614160091,0,0,0,0.6849838683010103,0.7284446787026616
5eb38f95,0.050915875733355,0,0.069202726418435,0.060404237636655,0,0.063179136364946,0.068009437538446,0.033520869716793,0.033001375541886,0.066006422567681,0,0.0023955562851036,0,0.090969212017716,0.076977381513534,0.17876672584269,0.0069395538812766,0.048132566799211,0.098006631475717,0,0.031052913457938,0.022519377208621,0.03,0.2748434754642518,0.9651451811137833
5f02561f,0.21321682346672,0,0.2684463248497,0.040836004813816,0,0.13299709848145,0,0.001658039555225,0.035651886010565,0,0,0.067412949182087,0,0.10738615545441,0,0.033237194623281,0,0.046356077625324,0.046906899048679,0,0,0.0058945468887465,0,0.5298518863008682,0.8474515188104551
5f8af729,0.16164961541568,0,0.24554472550889,0.077708060177768,0,0.054526981287095,0.032126665065936,0,0.0008,0,0,0.023348558778914,0,0.18594654288669,0.070041401235452,0.086413269459314,0.01221972133873,0,0.037119882992591,0,0,0.012576208651097,0,0.673073916375883,0.7548344397146268
5fedbbb9,0.11355018762976,0,0.096266650755946,0.16473701345604,0,0.17691029420028,0.035630463548239,0,0,0,0,0,0.0009,0.081331297526811,0.048550904721246,0.14052636313521,0.015132792650996,0.053377194757288,0.059060198424297,0,0,0.014053823063876,0,0.48697771315717,0.8757503138601365
6011bac0,0.11601642005147,0,0.10201923343326,0.1598524741946,0,0,0.060661335573247,0.07875369789622,0,0.022357562408212,0,0.14909094125788,0,0.10302206670599,0.16064380270447,0.037333994867334,0,0,0.010248470907328,0,0,0,0.01,0.3371400195432524,0.9563936518024673
6095b94e,0.11610257569545,0,0.30550369915309,0.1197598737652,0,0.026105065821492,0.092572811160893,0.0039713793210666,0,0,0,0.067068436179579,0,0.043040825561961,0.037625371283325,0.079491585772709,0.042211647402811,0.017456698260078,0.019527769461273,0.0013211740881222,0,0.028241087072951,0,0.6059188446347753,0.7991539541471994
6095fc44,0.11735524806354,0,0.29876621858353,0.20695264576713,0,0.048801240547104,0,0.020661456742239,0.01442100515699,0.020892923637038,0,0.024664974790704,0,0.089534353585402,0.059186965133258,0.024233620967565,0.033407439579192,0,0.036511521523999,0,0,0.0046103859223118,0,0.7119203523345631,0.7219946496297981
60be1c92,0.071698046085666,0,0.034906298014833,0.034175364843591,0,0.16316342486394,0,0,0.073585967938759,0,0,0,0,0.12864983319016,0.0093260757931641,0.10978264007189,0.21556724768104,0.026322080399754,0,0.062218956316458,0,0.070604064800745,0.03,0.27160139239102893,0.9706153311330719
60f8b5a7,0.12581718944447,0,0.17352240208428,0.039224665367783,0,0.06935897773024,0,0.010253892852697,0.022358896455822,0,0,0,0.012842939996413,0.11737060771225,0.038674319186272,0.067667351881535,0.059284738541592,0,0.19088745532787,0,0.02188563806075,0.050850925358044,0,0.5025299212699212,0.8663282993632156
6188f79f,0.10636867515496,0,0.3143186121993,0.15259094996187,0,0.027959116970329,0.0066704195108275,0.056635387829986,0.034860353626644,0,0,0.032693640195003,0,0.16325369626665,0.049225263824231,0.049733338301668,0,0,0.0045283607402701,0.0011621854182719,0,0,0,0.7063629980422645,0.7245118003734051
61f2d13b,0.10830283320923,0,0.074042347160296,0.068217876322177,0,0.083331371390543,0,0.023254069205367,0,0,0,0.02801315304747,0,0.18014030056999,0.033106089263084,0.23675042753747,0.087510239404754,0,0.055880114104045,0,0,0.02145117878558,0,0.4464083356074335,0.8937720450919255
62bb3d7c,0.058521418915956,0,0.2117325624126,0.10752443428216,0,0,0.062557009212494,0.056163056433991,0,0.062122398120842,0,0.05395335940932,0.0057846379164806,0,0.041495654469041,0.14974952109297,0.12826269912768,0,0,0.030004797747991,0.002738632735057,0.02938981812343,0,0.48645666041001984,0.874840114832977
631fc20d,0.18291694330365,0,0.42588662636555,0,0,0.1110945449915,0.026877187612928,0.013377559286202,0,0.0058276590725965,0,0.0097525745905599,0,0.066489743993244,0.011047763208517,0,0.024399378780346,0.025141821090986,0,0.062866575412905,0,0.034321622291012,0,0.6749428229731333,0.7370324221403746
6363e940,0.10599124853113,0,0.20776589860823,0.072971709897647,0,0.11698712908061,0.034300239968299,0,0.0033637347608737,0,0,0.02765288225182,0.010768474075857,0.0013621686281881,0.063313600523991,0.068779771951296,0.098389233095178,0,0.18144157581492,0,0,0.0069123328119539,0,0.5631968614076964,0.8355002897189638
6449f2b6,0.15179367146955,0,0.032436091855443,0.1802441872905,0,0.023169229223949,0.069615158668991,0.13516933676559,0,0,0,0.042658536285789,0,0.08499402403943,0.045729654249542,0.036750624786631,0.12283289009601,0,0.067148166299075,0,0,0.0074584289694965,0.06,0.2013643767457307,0.9973448763964741
6476b6b8,0.23066690695161,0,0.2265494689593,0.13628434831904,0,0,0.011056896013199,0.039006279183112,0,0,0,0.067545894924693,0,0.11957003808417,0.098267030886986,0.04521080127507,0.0033115372221208,0,0.022530798180702,0,0,0,0,0.6993360649222186,0.728102669024947
64cf9ae1,0.16991069937089,0,0.40289962143804,0.06158722196653,0,0.0027541621748163,0,0,0.047389437383721,0.003892396962462,0.0040320614221678,0,0,0.099578552821521,0.056501123315083,0.090597409434006,0.037760995605594,0,0.022332051536366,0,0,0.0008,0,0.676434262499898,0.7359025634827717
64d2208f,0.029626224823436,0.02727417204779,0.23263603020852,0.16874635736583,0,0.016189392555733,0.070063249092062,0.064233190252,0,0,0.038717746435865,0.022497549600246,0,0.070815840992196,0.091646777623263,0.058188190677268,0.041864811365577,0,0.044964181345523,0,0,0.022536285614686,0,0.5182664862400705,0.8568917063275556
653ffc71,0.091928851208734,0,0.14102613275406,0.15514462652204,0,0.044615937498687,0.020437192060673,0,0.035441663821369,0,0,0.040428170727168,0,0.072049436467358,0.079904493189987,0.097539580913987,0.13695512411529,0,0,0.061597638939045,0,0.022931151781607,0,0.41033713639331076,0.9106442912420182
6577bf84,0.16176211136696,0,0.25182809927063,0.055197432440961,0,0.074606191694404,0.021195173807281,0.0092442827541531,0.020922813566564,0,0,0.026326810149651,0.039171102261763,0.035819400744438,0,0.068377359348772,0.041847773772735,0.075450555128293,0.11117817074784,0,0.0051531989622439,0.0019195239833146,0,0.6451490924798579,0.7791053033226855
6581cbc8,0.13655169785635,0,0.18070020619071,0.19112440117417,0,0.018568943519278,0.025948162053596,0.083629694540593,0.0081240066850648,0,0,0.061956465488494,0,0.069970781907068,0.10443659150001,0.087024133503254,0.025009173077517,0,0,0,0,0.0069557425039031,0,0.5558802658607672,0.8335892598686768
65a21b09,0.087776101698739,0.019896312935389,0.12843153762969,0.1003470572068,0,0.052012251946676,0.10490434327906,0.025156764900975,0,0.02983284190679,0,0,0,0.018028386257964,0.063671898608509,0.1497638615039,0.026255739022683,0.014443181236504,0.15943506143243,0,0,0.020044660433889,0,0.4834468910037343,0.8800275250376416
65bd36a3,0.16264308482718,0,0.15722059805656,0.043569007372405,0,0.19084997091212,0.022788096960944,0.017481180450418,0,0,0.018029365103568,0,0.0036549224873387,0,0.054571994447395,0.15023183553182,0.024701423983471,0.045517818607106,0.099654089944504,0,0,0.0090866113151625,0,0.5419616768780153,0.8464274482674308
68acaa5e,0.033067540869241,0,0.57165510869457,0.092020498338464,0,0.013465119363005,0.090011764498286,0,0,0,0,0.029676333570554,0,0.084900347734705,0.011206205098849,0.040975846275939,0.0029297208456661,0,0.014393992310005,0.0027907498631778,0,0.012906772537534,0,0.6264463029919977,0.786733861043042
69918dce,0.12580371266364,0,0.22062590772334,0.15931934961567,0,0,0.19029865629495,0.055701884570473,0,0,0,0.057980429881548,0,0.062401779366809,0.042821188871324,0.039720941528465,0,0.030001146597411,0.0086127010297128,0,0,0.0067123018566476,0,0.574969420250664,0.8225756414086666
69ad4bfb,0.061379542458804,0.048458239975333,0.029296148304716,0.13651730649664,0,0.11039812189649,0.034054434690514,0,0.072357559202158,0.036786253749157,0,0,0,0.18516190695312,0.090131922176536,0.13303699104411,0.044944967347273,0,0.017476605705152,0,0,0,0,0.5755649474076125,0.8298561220642723
69fd8112,0.12907192079725,0,0.33184723526509,0,0,0.11078445712524,0.041607868518033,0,0.021035372886067,0,0,0,0,0.18418934941071,0.0024330228311175,0.085286140531233,0.03908043180257,0.022169537039338,0,0.020779832267369,0,0.011714831525975,0,0.6721113491052394,0.7476134997150075
6ac1dbcf,0.10691741338447,0,0.28873709077237,0.081545487210371,0,0.075663550974772,0.064293219256251,0.038980647551855,0,0,0,0.025098329762612,0,0.067362584253001,0.027675528572603,0.052978358180647,0.047198300480039,0.049629744131165,0.046138629328698,0,0,0.027781116141147,0,0.6459389154376294,0.7782334429406998
6ad59e49,0.11762420810731,0,0.19325413428998,0.073601351082143,0,0,0.0015353484130583,0.012903437398992,0.020408805086396,0,0,0.041247922246237,0,0.18968844032782,0.10448048317038,0.07310754164024,0.1271922210332,0.0069477008701529,0.031665466040341,0,0,0.0063429402937411,0,0.5490110169555028,0.8377105280721446
6b953214,0.10618000000647,0,0.09377507549039,0.1961817331895,0,0,0.084744669272024,0.015650164473506,0.0005,0,0.029613785817999,0,0,0.30364291440658,0.04413739113182,0.088390950693716,0,0.0060961734136891,0.0037817951501138,0,0,0.027293141534172,0,0.4065118998762198,0.9144505625999315
6d53bf05,0.0065779712414158,0,0.3894022610695,0.14603295413282,0,0.039203160112782,0,0,0,0,0.18687582509165,0,0.01630278979726,0.086017409362972,0.044469240056936,0,0,0.0058512499038072,0.079267139230856,0,0,0,0.04,0.24797106946660072,1.0228709085559948
6e3def3d,0,0.072535077144207,0.026692552389057,0.015463081280511,0,0.1607347632325,0,0,0.068327758829637,0,0.018626075132725,0,0.020147336912078,0.074503791924703,0,0.10070912631699,0.09751754070286,0.16820647152582,0.16732944725048,0,0,0.0092069773584299,0.04,0.24476425056905562,0.9781507340744773
6e98ba8f,0.12592173256435,0,0.20679206588635,0.18423745942821,0,0.037070307496389,0.13337032485345,0,0,0,0,0.095970022617998,0.001973309375407,0.040079576637957,0.070302002820772,0.036168108756726,0.0038768910523397,0.011441028278784,0,0.028208703699771,0,0.024588466531499,0,0.5839211065874418,0.8160067026485737
6fdbffc8,0.14939047475369,0,0.12890466045316,0.032109671500268,0,0.19676719798999,0.0009,0.050781126769187,0,0,0,0.061550912957909,0.031023316280888,0.06798312051756,0,0.16528172741021,0,0.054936347819558,0.060393095740111,0,0,0,0.37,0.026357350615051605,1.072566775002889
6ff63517,0.18062701554632,0,0.36418797204862,0.049057726711337,0,0.013465444083144,0.018247800180433,0.0057154157707707,0.013034184926886,0,0,0.037826152914168,0,0.10605814834269,0.069689910576322,0.065401910315294,0.026100995603272,0,0.031751092086865,0,0,0.018836230893881,0,0.7118521144922323,0.7072819646054879
701cb0e2,0.24937811806388,0,0.28051162725344,0.05699100570577,0,0.078791494959231,0.061041438414271,0.032728294414938,0.0032231240930592,0.0051956390349485,0,0,0,0.0072147139263048,0.012289662116149,0.075092823553153,0.053679905661148,0.030460552724364,0,0.037876208909981,0,0.015525391169364,0,0.7586360228880668,0.6742168011708902
708a03d3,0.11272610624307,0,0.13067541637902,0.12700925972136,0,0.15250232133249,0,0,0.079494677946797,0,0,0.038659108985529,0,0.08876233012709,0.043856054054305,0.17685060235437,0.0027152742327967,0.006405451267625,0,0.040343397355538,0,0,0,0.42524067439821595,0.9037927143148405
7160e771,0.098020641225057,0,0.19948218138124,0.073783701100554,0,0.052932764912887,0,0.060569909128762,0.027779428641716,0,0,0.097065376148198,0,0.037358496091241,0.096246776023456,0.061488445273899,0.069680133153565,0.0021841887589114,0.1098437110249,0,0,0.013564247135611,0,0.5085919969354679,0.8623580745259066
719e930d,0.073426546312533,0,0.15806931706131,0.028250829703058,0,0.010437556152801,0,0.035799902778798,0.0051429912693812,0,0,0.031061056458035,0,0.26744379249277,0.034105214224484,0.14327884392562,0.0090134090149362,0,0.11392639611406,0.036195321610636,0,0.053848822881584,0,0.3632053315538837,0.9372763243219783
72091aa8,0.10361912714245,0,0.10392229030407,0.077578940150225,0,0.0018459157384776,0,0.079017850511643,0.008847776800586,0,0,0.059594473214416,0,0.14805383831066,0.048983105425081,0.11277550177845,0.13120670820851,0.0044783273378631,0.060816546323679,0,0.046266289537697,0.0129933092162,0.12,0.12671494111606063,1.0264540417638235
74a288d5,0.063917219937445,0.034880756319346,0.3235004901006,0.19924338714938,0,0,0.02688647877287,0.035947960141978,0.032279327174603,0,0,0.001279487980317,0,0.039218363026885,0.03628071767985,0.062612639051889,0.029843384384583,0.0034313469826244,0.099859070995184,0,0,0.010819370302449,0,0.7307145968475207,0.7117975523785263
755f981f,0,0.031792654922869,0.051223601062614,0.21185484262107,0,0,0.047188051805405,0.047706893311075,0.00973618194749,0,0,0.074094283425874,0,0.067767746165871,0.084182431521237,0.10542532854273,0.12304594296451,0,0.12544059552149,0,0,0.020541446187755,0.02,0.314207280051922,0.9505284978072408
76b6b60a,0.083538934463036,0,0.27440064381841,0.084839452491544,0,0.011877464474074,0.039915584608112,0.026657003016152,0,0.010831930363199,0,0.027279955853802,0,0.11985725344598,0.10555782890511,0.093920133699285,0.062884760262228,0,0.049514618252171,0,0,0.008924436346902,0,0.6581138200684323,0.7704324018219701
778e1365,0.060733016273887,0,0.049323650456616,0.048372720945761,0,0.088315086189828,0.0066812939923798,0.021603430446562,0.0009,0.02133473155661,0,0.076977179188995,0.0078183418092972,0,0.0049492822124698,0.14891511083704,0.25987731397153,0.059156948210871,0.075140874091068,0,0,0.069875376678289,0,0.4075287106756781,0.9122189539040024
780ab54f,0.11087752118346,0,0.33286692068493,0.024718485367599,0,0.041061398983417,0.028018418296229,0.0053714487818288,0.0068017513375688,0,0,0.018245025508354,0,0.11040572310081,0.03864924263989,0.19348507434182,0.028743767833284,0,0,0.017535024889918,0,0.043220197050893,0,0.5982110650396008,0.801577861020634
7844b74a,0,0.030985188352045,0.15997019345018,0.028520151135451,0,0.22914322340024,0.10953821017922,0.002034625140665,0,0.042402002507148,0,0,0,0.0026916142009794,0.073185668071661,0.15510390626628,0.056185161634027,0.058299279371603,0.014396130751387,0,0,0.037544645539105,0,0.3751754288141982,0.9257969620860306
78a560b2,0.13745577927306,0,0.39193716644786,0.058045855927083,0,0.11362084800907,0,0,0,0,0,0.038137967338936,0,0.044894873568408,0.020903459752093,0.0219678057514,0.055948586243328,0.012926722390838,0.089745450657787,0.0075767617702555,0,0.0068387228698821,0,0.6517158067200691,0.7588092885509383
795e7910,0.062938370126125,0,0.018852875075776,0.052435615744496,0,0.13095061340076,0,0,0.010832652561168,0,0,0.021296473601429,0.036283553530602,0,0.0037027454030641,0.052395785040702,0.15915598512771,0.010287190240888,0.42048755343655,0,0,0.020380586710729,0,0.4398091447320214,0.8984687480228859
7972a299,0.16775240501325,0,0.12474300222167,0.045338714342678,0,0.14454347088861,0.01119575665306,0.023652445237912,0.080855097204838,0,0.048418927445786,0,0.0070770997951032,0.059027803114612,0.028161074880016,0.067055612600144,0.0035727804507105,0.024389015576827,0.1482527407835,0,0,0.015964053791285,0,0.5418392758418827,0.8476632628929595
79caf319,0.20267169505273,0,0.27362327307551,0.018920431001498,0,0.12256491594655,0.0070241848903215,0.025490261333452,0.034386204045371,0,0.0003,0,0,0.050939016161798,0.062436829369184,0.09195991162128,0.028968343266708,0.038329997545768,0,0.018908589533008,0,0.023453047862697,0,0.6730744234243687,0.748549007130743
7a490321,0.080267393878112,0,0.026699212610356,0.1641000685433,0,0.093676961900724,0.080694017077985,0.041887608414116,0,0,0,0.040464490703675,0,0.095249316252607,0.089991516925049,0.15127943203021,0.020597681595764,0.0058979609279712,0,0.074128541847329,0,0.035065797292806,0,0.41076537934393703,0.9105086574415158
7b3fca6d,0.21494467063803,0,0.31201352867914,0.081949719009583,0,0,0.035410592839426,0.040793710043551,0.02188978249734,0,0,0.044613992258367,0,0.16483958219843,0.064825342352932,0.01127392407841,0,0,0.0074451554047909,0,0,0,0,0.7487602374704182,0.6767252425983957
7c1d57e4,0.24556675251829,0,0.088119497925726,0.023149754380428,0,0.11248183087584,0,0.066030529571462,0.058136767972727,0,0,0,0,0.07970833311081,0,0.078598371975862,0.092499298599536,0.02658355738165,0.10155061835543,0.0005,0,0.027025578455217,0,0.5502967482249917,0.841063150873711
7c5f96bd,0.1034489171539,0,0.37536215663815,0.078918703628552,0,0.10149516902756,0,0.03505917387907,0,0,0,0.058571766372036,0,0.036596684050142,0.049036115482108,0.058294788978463,0.015633718468317,0.014361902175807,0.043761916749904,0,0,0.029458987395994,0,0.6645781381903724,0.7510830395846626
7c9551e0,0.14413468070484,0,0.10167802681403,0.057241315499646,0,0.27772276437663,0.013466529904543,0.012122935893413,0,0,0.0038269178113996,0.0038415393347133,0.021073458851091,0.030573767657763,0.026516745726162,0.049196815035428,0.073559317020366,0.031335539360148,0.12585341117937,0,0,0.027856234830457,0,0.3639374476546158,0.9311566131064838
7d77efb6,0.11485533099052,0,0.29683073129753,0.05989687248633,0,0.090227222510999,0.10065374347153,0.0027071949873438,0,0.0016919672383609,0,0.055658781279099,0,0.088848513751715,0.057959593201017,0.057686009577806,0.041861395403843,0,0,0.0087605638508097,0,0.0223620799531,0,0.6944163285776319,0.7414737845142476
7dd3791f,0.086144384939028,0,0.13919679778552,0.081256852257428,0,0.098511459600586,0.0640284257474,0.033599009280973,0.011025095911975,0,0,0.0098934757217602,0,0.19962374470383,0.18740145347293,0.06877114113056,0.002721322812074,0,0.017826836635941,0,0,0,0,0.3779186458549682,0.9317846832435644
7e9b15b3,0.16710390775434,0,0.069077466890975,0.0031550722344598,0,0.067376342368984,0,0,0.11973086687964,0,0.023776769043634,0,0,0.45827971988167,0.0047257987401788,0.081965990939839,0,0.0048080652662792,0,0,0,0,0,0.357760321205475,0.9565675162906141
7ea958f2,0.1000484157623,0,0.34404293356321,0.053957371246893,0,0.068149274796408,0.03460367595615,0.014428664770813,0.01536846196356,0,0,0.087221575463341,0.0014573049533375,0.084931812554912,0.019991128476101,0.038731081768061,0.063928785215855,0.026853187674938,0.032746938105522,0,0,0.013539387728602,0,0.599148591714043,0.8016217819890276
7eea1b88,0.091738669881116,0,0,0,0,0.16301004843263,0,0.041561736026706,0,0,0,0.056797934728237,0,0.49643205082729,0,0.007190296095307,0,0.092893342403792,0,0.043290455444627,0,0.0070854661602923,0.13,0.11966333124817671,1.0921769036266469
7f147a1b,0.13491936391852,0,0.23411469852667,0,0,0.018893962666402,0,0,0.010399592550826,0.0039775550117282,0,0.0096484738515982,0,0.22683690833573,0.014123842972851,0.12334212210009,0.11801784361263,0.0057392694411433,0,0.068662734170897,0,0.031323632840908,0,0.634407821729538,0.778815149534696
7f39b57f,0.084078809376196,0,0.22980682893803,0.084210365013559,0,0.062585965339885,0.038687274496371,0.051826261985121,0,0.021315456411027,0,0.013233337240351,0,0,0.058770484535504,0.12077129879453,0.089544135595613,0,0.11387849107429,0,0,0.031291291199525,0,0.5466206145334332,0.8446097370046
7f73a1b0,0.11098645219291,0,0.19375803191094,0.084528389341859,0,0.018686060186033,0.022941862517237,0.042734931112009,0,0,0,0.098647050294863,0,0.12257579074969,0.10427101441065,0.079262185486286,0.044524883978991,0.012889277805637,0.053652924280462,0,0,0.010541145732427,0,0.5847200405117483,0.8199725365432556
7ff71ff2,0.21468451370949,0,0.34614674808089,0.104111016821,0,0.17139275210899,0.0072760489556708,0.012306864172856,0,0,0,0.008176087344384,0,0.040875197646626,0.035782039372603,0.013959548431064,0.014459861055585,0.0018764866743318,0.028952835626518,0,0,0,0,0.6151689693820025,0.7877821081180897
80af6fa2,0,0.082663938283814,0.040341213357862,0.099364197714901,0,0.025369958852921,0,0,0.050856012333497,0,0.0003,0.018248353155597,0,0.079784194085588,0.0004,0.29658921926592,0.13017967371103,0,0.0071481896545799,0.11321183425425,0,0.055585830179105,0.03,0.2816569159327982,0.9684615321779062
8158a767,0.10270719748438,0,0.39975067232037,0.035455268528843,0,0.066525500043687,0.0034434948115793,0.018028595599819,0.014471931039854,0.011092789933293,0,0.033743044921635,0,0.18759933259812,0.02757333046649,0.043197649922942,0,0.0064337526242739,0.020960337790445,0,0,0.029017101914258,0,0.6312698499033607,0.7748484339458003
8238188f,0.19086548991643,0,0.16349899363557,0,0,0.18638124931205,0.031945703275665,0,0.044048433192472,0,0,0.02602295341229,0,0.02060638649294,0.069601441800048,0.14197539635511,0.06617635299784,0,0.024264394498386,0.011339993485333,0,0.023273211625866,0,0.533520292586491,0.8484068296167979
82bbc554,0.064125696646025,0,0.13937704486679,0.078766536616551,0,0.020317577088757,0.054252077001842,0.030816339480073,0,0,0.0072372352254567,0.024099862614938,0,0.24569017940679,0.038137636304055,0.16160242404301,0,0,0.04077959632069,0.071799283805696,0,0.022998510579326,0,0.41100439923102405,0.9111970402587077
82cd39d8,0.22227064317516,0,0.067526873987208,0.1077057203533,0,0.1526141162394,0,0,0.11498103807172,0,0,0.015613000978047,0,0.18958072354799,0.025461712708483,0.047498649898848,0.020377927828182,0,0.01575786787473,0.004101516360337,0,0.016510208976597,0,0.4250478513926903,0.9049482752277311
