id	filename	md5	size	state
437a68aa-0ee0-43b6-8150-8a17f97fdc84	d5fd50e4-2068-4cfc-9b04-3976f9fd7940.FPKM.txt.gz	befabfe504f58a6b01ed9e3a8439d332	523192	validated
438800c5-f5c2-4c29-b6ac-9db6a8ac3083	e38ee2d6-eaad-4d39-a7f3-951b1532c9e5.FPKM.txt.gz	c081457834d1d4ef2cb1a21c9c526743	527091	validated
43bc7438-a594-4913-92c4-91d0a9bacb0d	abc09f7c-a791-4b91-9efa-b6d716811004.htseq.counts.gz	b299ad5d7f2554f746adc94f9cc038ea	257406	validated
43f10fc5-77c1-444c-991f-884b3984470b	01fc4b6a-e68d-4a6f-b472-75d1620f4172.FPKM.txt.gz	7fc19a601f629c2a275c32517cb566bb	526182	validated
44287c10-f5d9-47b9-9e6d-40bed5b9cd9b	99ca2aaa-bc66-4673-843b-ddbabe680a12.FPKM.txt.gz	8d48eebf4a1b5ef58a2dbb698b0e6d7b	513550	validated
443e6874-c041-40aa-b184-f18ce666a4b5	12d1e7fb-44bc-4007-820d-a85c41d019df.FPKM-UQ.txt.gz	7d0f9c3ef03463ec7441d377ea0e4f36	505119	validated
444f0fdf-560a-46e8-b805-9c1bd47537e9	780ab54f-9100-447b-ba9e-75480e7be3d9.FPKM-UQ.txt.gz	962782ee1f347a118bce38d4b398ee36	552771	validated
4452e076-a408-4f72-9bc7-f603d929632b	74a288d5-7bb7-414b-b422-f9a4548a8433.FPKM.txt.gz	0f42662ab4de062585c664bd3841b623	519460	validated
44693fa0-d6ac-41d8-915c-dc473989f81e	df652972-6474-474a-9745-4b58fff68744.htseq.counts.gz	98ba97618a9674a05a26757be3daa522	259288	validated
44746d17-d696-48bb-94ab-a8ae9b4ba9a2	ba4cd1d6-7233-400e-9b74-11c0561193bf.FPKM-UQ.txt.gz	aa2c73a854f537f439d280784511f00c	494031	validated
44b009da-1dd6-4f2c-9013-6173252721f9	c1ed5a99-73d9-443d-a32e-222705cb6a3a.FPKM-UQ.txt.gz	69080d6ad658f6f4101bb95cf885b304	572270	validated
44b3fece-cb96-4b2f-965c-3a72497eec41	20c6123b-33b6-46a7-8625-482e4594c032.FPKM.txt.gz	fe03e6e9e96a5c36532e482f07eb6531	528158	validated
44c7ccfb-f11d-46f6-8e0a-73f1730d1cba	dd5e64ab-9ed8-4259-9d68-598853fa41f4.FPKM-UQ.txt.gz	47ff44acdb78922e7aee392c6c2a28ee	531895	validated
45048309-da22-4a2a-9242-c2350a6e7f75	16c42b24-fcaf-43e2-8f52-d7488f82257b.FPKM-UQ.txt.gz	8115ff2b1ea901ac2f5d4118c5a16bf2	499841	validated
45166aa2-8d3d-4741-9278-adc5121ad007	7160e771-bab5-4ca6-a2da-65fdc4b8358d.FPKM.txt.gz	5c33738376fa02b1a0e1d2a4d26906a2	520864	validated
45454606-b9ee-4732-9903-0ac241067040	bfd76989-9812-4065-9e07-22a1bc498018.FPKM-UQ.txt.gz	0d797954fadfafe31aed7f955eef6790	487666	validated
456268ca-f165-451b-9eb9-ee8562f1afb5	ed610a8d-576a-4f6a-8259-01f9dd48b9d4.FPKM-UQ.txt.gz	f906998260810537d5f8d7b92117c22a	530969	validated
459a32bb-1e09-4e4e-a41a-2c90f4366b71	9e7321e1-0c7e-4140-bb4c-f322d81be7ee.FPKM.txt.gz	caf4a30ff0c0474205614efba6d9e3c3	511917	validated
45a56cc9-ba46-4128-b23c-8533dcaa2f65	6e3def3d-ec60-4503-86f3-334ba6bccd9f.FPKM.txt.gz	05d4202631e422ddc4469d7ef5d45f73	525698	validated
45fd089b-9641-4866-b5f3-eacb5894092f	6011bac0-a278-42b4-bfd9-97f1b618926e.FPKM.txt.gz	f5184cd51e582bca0b38cf89adc00066	513910	validated
46005efb-d3ab-4724-b997-8a0f51a17163	33ccace3-8a24-44e8-a101-15bd1e8467fe.htseq.counts.gz	fad86994dae500ab80d4f629cec5dc47	252835	validated
461a7101-5dc5-4780-a06b-2774bf509bb4	cfccab4c-4b17-4012-a19b-5141f7a5b68f.htseq.counts.gz	5bc9eaf136e68d42c690445a64d12b41	250579	validated
464ea777-62fe-4191-bfec-818e6bb0234b	d370b7a3-a534-4190-a6d0-79276273093c.htseq.counts.gz	827f6309269af30acdfd36a3e4f7a9bf	254933	validated
46510215-9de1-4bd5-b46c-f47ba1602c7a	2b856cba-b1b2-4d22-aed7-c5b8ab35415a.htseq.counts.gz	379b59253c48ae5f46199a76936c6d3b	257222	validated
467e074b-a0af-4c8c-960c-dfd1d0df670b	8f4891e2-55c1-48f4-bdce-c3848f74b8dc.FPKM-UQ.txt.gz	492a47267fd6671dc52087180a279aef	523544	validated
467fffac-1830-45c1-a0e7-9bfdd7bbf5b4	2ce7edaf-0a05-444a-ba19-a26ee1b74513.FPKM-UQ.txt.gz	dc51dc2ef0f0c4b690bf9a62d9687d47	549716	validated
46c09d52-1979-4f88-8f61-6da07188ee73	53424807-1674-4d2c-9d76-dd907f6a8ad3.FPKM.txt.gz	248a644b886c1d5742c08183178cf944	525921	validated
46c147b5-e968-48e3-824d-20ba7b4f5f42	e77c14e1-1e3f-4f01-992c-b1e68c365005.htseq.counts.gz	8fe9b5b25d4accf2bc2c180337d9e278	247688	validated
46c48d64-a69e-4f91-a472-f836b815595a	4ba3508e-981b-46e4-a575-4f1d72015a7c.FPKM.txt.gz	11b08e5730b915c3a04d4136be3757aa	528967	validated
46d36497-a4dc-49fa-affc-d29d0cca19fa	8c9a74f3-0562-4d9d-a0e6-27a151d5a534.FPKM.txt.gz	2670152bbb20b32c8021c3d40bfedc9e	525753	validated
46ea8adf-e1bd-4e3b-8cea-307ca36073d0	6e98ba8f-e00d-470c-832f-adc3dc6956a6.FPKM-UQ.txt.gz	7ca897843589d989fcd429af53b3cad0	505835	validated
47043dc2-b3a6-46cd-a4a8-9360951d60c9	37616fc4-9761-47f8-a819-9a9ed6564b21.FPKM.txt.gz	e1f7cac77e6622254e672080d758c3d3	530458	validated
4723ca7d-c134-4e06-833c-d8bd36f2a069	898379ca-0a5c-4436-95d1-bb50239864ea.htseq.counts.gz	a3e8a1628fed04a61215128f625cf912	254669	validated
4732ebae-de35-4a66-b4e4-39098786dc08	562cb51b-fef8-4d61-9067-9177a2249c45.FPKM-UQ.txt.gz	551cc6082151021284be02afd24d30d8	514033	validated
4737fe00-45d7-4db3-aff4-cef91365d756	cb978bf0-8680-4e4b-a7db-9d644a0a0a9a.htseq.counts.gz	e126d18a7bb448cdb7a9b220fe2e5a3f	258875	validated
4758e3be-731c-4e6a-a93c-0a979ab30db8	12e07df9-d348-41de-9b87-9da18df6934b.FPKM.txt.gz	5cfece1c577893f784bebb8b7e9847f0	511474	validated
47740b87-7729-446e-a584-7c8ba8850121	4c8648f5-26ca-4550-b51b-bd2228b1e8e0.FPKM-UQ.txt.gz	c8da27647ed994478956a868838667ef	530597	validated
4794f7ed-c8b2-4225-8895-9c708ff9ff7c	206537cc-dc94-4722-b6d2-1e5fd6588078.FPKM.txt.gz	a01e4dd0a3de04c8f7b0d3d3028832cb	502618	validated
479a6177-e427-4041-8778-47f2facc39ec	01fc4b6a-e68d-4a6f-b472-75d1620f4172.FPKM-UQ.txt.gz	e09865e3fbd1c3a406445734fc769301	528861	validated
47b72ec0-e946-4bd9-acc1-03ff32ce2c89	05028ec2-a686-4965-8351-e70c6537091a.FPKM-UQ.txt.gz	a7a6fc08236853c655613ed6da396f5a	541593	validated
47ba4e3e-df27-4af3-af4b-56e5167b7fdd	e9205c80-39e9-446d-8151-f493e43228c4.FPKM-UQ.txt.gz	77a7d2c4bcb58d8441c141284d441b64	513731	validated
47e6f6f4-cc9a-48ef-aa00-a2662311c227	aa5ba703-5bc5-4536-98cd-ab31520d29d7.FPKM.txt.gz	1af39b9358b9fea2301d212df6c31458	489120	validated
487d7c5f-4aa2-4f6a-bf25-a199fc455972	e9e3fc43-78f3-43ab-9ed6-c9363ceebdcc.FPKM-UQ.txt.gz	3084d47ce2b49ae9e1cc017e709da3f8	527962	validated
489edd12-8fc0-4239-96c6-4717a79675b0	fdeae242-eff2-405a-bf00-1af2a6987479.FPKM-UQ.txt.gz	6f207c28bacbcd297a11aeb998e17303	482113	validated
48ee6227-53e1-4445-af65-dedd7cc4e1cd	7c9551e0-06bb-4846-b407-a95931200318.FPKM-UQ.txt.gz	287cceb139b88dc3fe9af0051cff3216	535023	validated
496d1828-9028-45f1-8e60-0ff5a741da46	3d936a71-67c1-4173-82a4-12a667bcf3e9.htseq.counts.gz	632644aa0af268468f9babc2ebcf9a35	250248	validated
496e5221-1a98-428e-acca-0a0ac07e96c2	f67ccdd6-1577-45fd-9e49-251b289d1179.htseq.counts.gz	eaa841734ad59c24cba46b94dd88b64e	249210	validated
49704c3c-e284-4550-8f0a-28ce6bd7e0ad	a22817b9-da0e-45cd-ba5d-3eb790e273cb.FPKM.txt.gz	f91fffe07481c17fafef14741c5b7a9e	522524	validated
498de07b-b371-4bd6-b4ac-5cf0e3c909e5	4f2b6b76-3a34-4cb6-9ec3-e343171ff2c2.FPKM.txt.gz	d976eac563b5df481fe5d8196530b3cc	506138	validated
49b5002c-0f36-4f26-98c8-82b39b919a62	deaa1a2f-b727-40b3-a9e8-6a8436921871.FPKM-UQ.txt.gz	496d4454eada17833b166f197db3f31c	478486	validated
49b68318-2d19-45b4-abe9-7784cf1b7b07	5d259206-1431-48f8-abc3-3001bab5243d.htseq.counts.gz	4372fa63dcc5bd1ffcf8dc240d2ed98c	262395	validated
4a0f9d6a-ba15-4651-8ad9-ebc5ffde9917	d2bcb67d-17a5-476b-b35f-cf64f0eea72f.FPKM.txt.gz	a527b39240ef4a49b2b2176e184226e3	516781	validated
4a2ff64f-e298-4999-9337-6f8389c4b0b3	f98edf9e-796d-4eb5-b86a-8d41748279b8.htseq.counts.gz	faa735b93b7aa57c7f02c3ae97334647	247533	validated
4a327483-57da-4ffc-8712-22544ed04fed	6095fc44-4542-4435-8e6b-dba09b3f7f92.FPKM-UQ.txt.gz	83f15805f3080a27fa4d2631a1d1ba3b	528149	validated
4ae76484-c838-4a34-b256-dfc257d12f3e	97cabc84-779b-4a98-9518-93ba4523db4a.FPKM-UQ.txt.gz	9ef7574e0720e9f6b22d1825bc223abb	533908	validated
4af9dacb-cc70-44e1-83c8-3cf03bafd94f	a1231612-345f-4ff4-8ee9-c5e596357f76.FPKM-UQ.txt.gz	4f5f483755a6f91c8c7c2a45f107d51b	523557	validated
4b0156dd-8430-42f6-9b6b-4e58c4e1ceb9	53480dc0-569d-474d-92ae-25e0526c0864.htseq.counts.gz	df46389837122f11a58ccfda7b276350	257998	validated
4b1bfa22-7b9a-4726-a92d-092c0a8e7afa	1363db56-5cfb-4f87-a485-9d2978a5ad58.htseq.counts.gz	2ab89459653dfe607374721de3bf8c93	249752	validated
4b2b8d75-913d-4467-a5f4-9ce41d363913	4984202f-29c6-4d54-9db5-c5965cf60ba1.htseq.counts.gz	1efd84b481bd3ca07c6729839f20f29b	254371	validated
4b3651c6-0849-4c4c-bdfc-db490736dd9c	25b2851d-cbfd-4b98-afc0-038e75ae83a3.htseq.counts.gz	45795f7eb898c0a35d142ba3b4714c3f	254276	validated
4b52500f-17f3-4874-8698-c228bce5a154	9bf66417-4431-4c23-9603-63273db48d39.FPKM-UQ.txt.gz	2a66f037cff4b488d83f2af562ca7c20	511099	validated
4b85d0a9-2229-448a-8ac8-396aa35d4d76	3ce57f19-ef4b-4bb9-8530-eb0752975f4b.htseq.counts.gz	6cc6c65967a66c809b379ebe1ad9ccd7	246443	validated
4ba43f28-d444-4114-a87a-425743058b7c	f204f6b8-03fb-4464-922d-de9fffeff9d5.FPKM.txt.gz	ec724df60c0f6e6b2834513567df7c89	504925	validated
4ba51854-5c0b-45d1-a4e8-e0c6474b852f	a24d07c0-9b91-4538-96d2-f97544f4dbb0.FPKM.txt.gz	6a7c716512e9acf209f37de2c992338a	519440	validated
4bc9ce0e-022c-4af5-8809-af8f775a57f9	2ce7edaf-0a05-444a-ba19-a26ee1b74513.FPKM.txt.gz	d115371c6ffc5b1b5d2bff3ea8c42f72	547457	validated
4bce3f12-581d-4fdd-8674-b125ef24ba72	592b3724-0836-41e9-b4d0-1bce729e7a1f.FPKM.txt.gz	388f81bfdaf6f20bc7d2ca1bc5bf6002	524951	validated
4bddea29-a62c-4a4e-838b-83fc06c1ee69	b8181936-6f76-4eec-a57a-92c4cea4f34f.FPKM-UQ.txt.gz	64805ca0b81bfe41ea334de8f5d43dfa	503087	validated
4c15a7c2-b292-4bc4-abbd-e6a5435afc07	3bd094e7-eaf8-4cef-9f87-557bc5753b26.FPKM-UQ.txt.gz	32d3591332dfaad6c1e57d6be9840e48	508014	validated
4c1db853-fc77-4f58-83b3-2c53bcd2359e	0627e7ce-b8f8-4a64-bc6e-12edd3d736f3.htseq.counts.gz	c479b12e89aefd1919ea13c74445c542	254207	validated
4c27082d-77e1-4541-82d4-cab578bdedb3	abf27f2d-63a4-4903-b17c-51d428d8ba96.htseq.counts.gz	44d370b979b5e7020da94aae9c0b33bf	249967	validated
4c3164d0-54f4-4588-be8d-902161297e59	a22817b9-da0e-45cd-ba5d-3eb790e273cb.FPKM-UQ.txt.gz	ec565111dfe8fe947bdba68ab7416c70	524473	validated
4c3f4065-e40b-4c86-88a3-094f92682858	89105180-9922-43bc-81a9-7b43b11e5e20.FPKM.txt.gz	23a50d783362840c5015922b06cd049f	534297	validated
4c4c203b-f061-4529-b93c-4fa17a9a1294	7ff71ff2-38d3-46b3-b2a3-105377beb504.FPKM-UQ.txt.gz	21f066c131bfdbf106b7889e509f0239	517194	validated
4c94cd97-8fe1-4fef-8ea1-b68e8ec42817	5c678d4a-febe-4ae5-ac68-8372f5f928dd.FPKM.txt.gz	97c65c2178851e6db7098b3d695ead2c	528364	validated
4cbdd519-d6bc-442f-9e0a-b27ad61339a0	165a0e8c-b70f-4fbd-8664-49f3764383ff.htseq.counts.gz	a13dce1bc9b2123fa4d8919d118bc78c	254067	validated
4ceaa1c3-34a9-41e2-9723-24e6241671e8	a9b9f900-b114-48b4-95c7-41793107169f.FPKM.txt.gz	9932b844c171932b3920d3fc4e2a3c7c	535844	validated
4d18dbe0-28f3-4bb2-a297-9e6d79a7c90c	3880c844-453a-47f0-a046-922baa28a07a.FPKM-UQ.txt.gz	f3c3ed5dd9a2f54e88c54193bb667914	506475	validated
4d51c484-cfc6-4537-b51b-1876752c49af	ce0b61e5-ee68-4577-896c-aa3f2894fb36.htseq.counts.gz	85c782c4ec2999c535540ceb034d09da	255525	validated
4d7cfd50-b134-42b0-8519-ef2078461576	372ab2b4-31f7-4e79-962e-ce2b4a385c12.htseq.counts.gz	cb6e829d0fa8dc46cdfd1dd8af86af7b	258740	validated
4e18a6c8-0bd1-44f5-9d65-b8d95e7a2009	aa5ba703-5bc5-4536-98cd-ab31520d29d7.FPKM-UQ.txt.gz	53eb4f6261ec4644dda6b3194dd81bc1	488363	validated
4e2a524b-127c-4823-9cbc-778d7ac5d603	2891f45a-b4b0-438b-92a6-494fefea1efe.htseq.counts.gz	a19c4f8e2b44ffa18ba3e2753dc9a715	255363	validated
4e88515c-86f6-44df-a2cd-d136f6198ae7	ee6fc916-052f-4fab-974f-119ab34078d6.FPKM-UQ.txt.gz	7a572e7a324db0f9ce9de88c1803d797	541424	validated
4f1bc1ed-0022-4939-b31c-4c047977d130	52cf2038-62b5-4c57-b5b5-3f06c48a5f26.FPKM-UQ.txt.gz	177abfc6efa940c598dbb8b6ddbce6fb	507087	validated
4f222653-52ea-4adc-975d-b181a2889525	562cb51b-fef8-4d61-9067-9177a2249c45.htseq.counts.gz	03939429ead3931f62e94eb64e0e9867	250596	validated
4f3f3fff-214b-40ca-b7ef-dbc152660afc	3fbb4c61-e8c6-40dc-b7bc-786380add78d.FPKM-UQ.txt.gz	ff18b3f5382825d95b9150efd24491f0	597216	validated
4f560c54-6b97-463d-a74a-ab5f257e6ac1	19f441a5-6db0-4ea3-8241-728b5e3fb86a.FPKM.txt.gz	421d72fd95d299d38d94fc0cc99c1eb1	544212	validated
4f5dde66-374b-49dc-a832-d4b9dce3e8c4	8bb0ee3a-c7d0-4110-b13b-eb7d087ece61.htseq.counts.gz	7b1df4e0de970283c0e290f7990281e5	253472	validated
4f641783-2131-42e4-9f4b-5191ce84705d	4dc43045-bf76-47df-a7d1-1cdfeed6b471.FPKM.txt.gz	d6a0279e17fba279a88f3413d58f12a2	496321	validated
4f76fa71-a349-4a42-9029-8b389d2bc76a	0cd5fbf1-9e0f-4017-9e26-93ff0828c169.FPKM-UQ.txt.gz	d42810e61383bbd1b6a43b3353c60ba9	548697	validated
4fbd1f27-0598-4f02-9d5d-22429a5bef1f	6476b6b8-7e7e-44ac-9869-c93b654458a5.FPKM.txt.gz	d331ad18689ba9626b176b18150fa3d0	518300	validated
4ff8a0a1-fba7-479e-9cb3-772a33bfb566	d5a54e1d-02d7-4cee-b6b1-e0a616cc322d.FPKM.txt.gz	0940da1ab2956bc4c09a586a85f10c07	495090	validated
4ff9ace7-a5de-4b14-8ba1-e1cea7190a70	1b503435-1ff4-4e3f-b07e-96adbe94549a.FPKM.txt.gz	533898524d5011df498031f47b3cd3ab	487542	validated
5007f72a-b7c2-42b8-87f2-2723fb1180de	4545348f-bbfe-4f68-826f-3fb2b019a328.FPKM.txt.gz	30eab90cf4352c841984948e471a4c83	514259	validated
50235b25-7a23-42a8-aaa7-479000c74e25	97fbdeeb-5066-44c3-93ad-b05917236933.htseq.counts.gz	d3545acf9d8870b8b94efeef8849b38c	255131	validated
5051d0db-0cc8-4418-aa02-a436e65daae4	fc435124-0749-4c74-ba94-d59a30953ed2.htseq.counts.gz	f6e817c593f0400f0f0d1b0a0f60988c	257645	validated
505fb071-db55-4ecb-b431-68e6bc0eb3e8	3b7cb73f-d672-4d68-b28a-e01b82096ba4.htseq.counts.gz	4c39dcaa21153554a0a309c547495901	261415	validated
50c1072f-638d-41cd-85b7-708f5059099d	d751b729-f6cf-4fdf-b55d-f82830f0b26c.htseq.counts.gz	7839293355755358ba602dc08d51b4bf	244959	validated
511940e1-9ea6-4b75-8c5e-4e4695ce6090	795e7910-92bb-4ca0-90fc-6f970bfaa2dd.FPKM.txt.gz	e2a10395146ba0eaa2837795d8e72f6d	517500	validated
511aac19-5b70-4e30-8768-2373cee64821	ac32a9f2-e148-4e70-899e-78b8ae563839.FPKM.txt.gz	c78aca580945dce263681495cd3bb16b	495248	validated
511ca448-232b-42e3-beea-56fc800f7263	69ad4bfb-b94a-4b72-986b-d6a73febd362.FPKM.txt.gz	6eedfa858f6fb63570d7337ee1d22b0c	536429	validated
513c59f8-e274-4eb2-b61f-bbfe15ddd53b	0c37e843-b21b-4d00-b91d-c9d7865200c2.FPKM.txt.gz	0ad2bef8949f180419bec6406869bdf4	514355	validated
514abffa-e558-43e8-b84b-aff8ab9ba125	3f2012b6-8d85-4666-b73e-64cf2c0946fa.htseq.counts.gz	ffd428a254912c9e20b68b8a0ad1eaa4	258022	validated
51561c3f-ba81-42fd-aa14-97ff24dc9b2d	fdbe22dd-cc5e-465a-9bb4-5336ac42af75.FPKM-UQ.txt.gz	c3c1c957ab91d16106d6c86eca71c3e6	514093	validated
5170d60b-b698-4f3b-aac0-ff458a42e106	447f0731-1dfc-4c5e-9641-43e2d0a2af43.FPKM.txt.gz	69b57eb16bf78eaadcecfa6dc584a7a3	509385	validated
519ebfc9-c708-4d41-bc91-6e755d6d24db	582e5a89-052e-4439-9d1e-a9d3fa0d82a7.FPKM-UQ.txt.gz	c574bbb6f140a408d1d4dc6806737eec	520740	validated
52050aa0-cd84-46ff-87d1-df2bb734c5fc	0707ddc2-77f7-41e2-ad4c-783673d0ecbe.FPKM.txt.gz	48fa377fe270598af8abb626ceabf2b1	535896	validated
52287308-206b-4921-91c0-d27013eb67b1	d31beca5-e987-4def-906a-63f68ecc5c7a.FPKM-UQ.txt.gz	5dbb5d09d8641bd4381147172627ac6f	535640	validated
52800d69-ab66-472b-b1d0-931c2966c05e	35a1df51-9daf-4d8b-ab87-222b8562244a.FPKM.txt.gz	8a6ff83cc4c4a248c5b10bb87f5115ed	504251	validated
52838f7f-c13b-479a-9a62-3caee079d8aa	61f2d13b-a11b-48e2-ab4b-84ca27d54eb2.FPKM.txt.gz	7009978d24de0ffa143a73159eb671ea	521695	validated
528c8985-add4-4b9b-a803-1920e7e8ed5a	1ef4c9a4-403e-4ed2-b9d6-06302a842278.htseq.counts.gz	e53a9cb55a5d547e16a78303c78e43b1	242691	validated
52e62437-3475-4291-a93b-e9f86a977014	be006f64-936c-416c-9e49-c7a861e55522.FPKM-UQ.txt.gz	4ccfec9c840c24dad31ad53580b9cd5b	508060	validated
530015ae-0f56-49d1-bf54-09d3601d3438	5c688f5d-2627-4437-8902-f2d29c8d1d9b.htseq.counts.gz	38b880dd09142a1e0cd3bda03348bc16	256491	validated
5304a514-9c83-4bc6-a5f1-795d4b52546f	60be1c92-8f57-45b0-adc8-eb2f2d0e3805.FPKM-UQ.txt.gz	6f8f047eed7f506d792fa8dc683746d6	531189	validated
531343f8-3823-447d-bd5b-ef1739f7b2a2	80af6fa2-c963-4ab7-9965-8b1678f49376.FPKM-UQ.txt.gz	b4b89907455a339d951027c83284d454	490827	validated
532309f7-807b-411c-99da-d9c61b972b67	3fbb4c61-e8c6-40dc-b7bc-786380add78d.FPKM.txt.gz	e18562df0432b0d0eafca39f34fc7e43	591871	validated
53517c67-8fe1-4e28-a38b-474aabcdf982	b08b8095-f54b-4649-ae13-cfdac7c7c5f2.FPKM-UQ.txt.gz	cf175178a1433525e9dd3e5eefdf5739	545547	validated
5367a7b6-a035-4aa8-89b9-2f89e758db62	64cf9ae1-d259-4d24-a448-37c00b7f9ded.FPKM.txt.gz	bbef9127968fc264fbae77c235449f26	511920	validated
537f50e2-2c6e-45a1-96dc-390e52b31d8e	6095b94e-2101-4128-ae51-f0c77daf7811.htseq.counts.gz	336120659adfd20c8ca89557deac2fbe	245168	validated
53dfb839-1ccc-4436-9c56-4eb69c919b80	fcecc36e-3b4e-4850-9003-fd573e08ec64.htseq.counts.gz	8f5e7510f193675a3fbc78e5bf3d2da1	253313	validated
54164ad6-ea84-45f2-ad4c-ddbde2393799	ae538e05-955a-4e79-b42d-85ae4fdb50c4.FPKM.txt.gz	e82d36d55ec52e0bef65e63116e2ca5c	522725	validated
542d0587-0b8d-4947-86b1-a9fd62dba895	037b5a94-487e-4f5b-90a3-d696eb4a8a3e.htseq.counts.gz	c81bd69e4a288a9ff24ed0f5d8bc6e60	255215	validated
54373890-babf-4cd2-97c6-431132968e9e	545df815-3b73-42f4-9540-457f01e43f07.htseq.counts.gz	8b75bfe262a49e4cc85b9c932b320025	252967	validated
545b3be7-9189-4e1e-85d6-af4a7540ec97	4ed68c20-e7f2-4b40-97f1-4f8a3ddae0a9.htseq.counts.gz	2098e89ef4ad8b42d27bd05b38d933b4	253840	validated
54615c2b-69f4-4d96-822a-af426d2bbeb5	19f441a5-6db0-4ea3-8241-728b5e3fb86a.FPKM-UQ.txt.gz	50d4ccd071156f3dd5345abd4da86ef1	546086	validated
54a57813-e303-4f40-af5b-cc31dcdb08f4	be6f5b47-f164-4947-9b35-02f94248e462.htseq.counts.gz	191a1b00e0343b07a301a83aa3d915ed	257999	validated
54a6eaea-df92-45fd-aafd-493893e32972	5f02561f-c7c7-4cea-997e-cfdf2ae02128.htseq.counts.gz	2be2fe2d58ead4cef08b0f60e8533862	258367	validated
550dc8b6-cd84-46e7-8ac0-05189ff8806c	a5869c6f-c024-4eaa-9379-eabe99b45e70.htseq.counts.gz	78a28342df513016954608dc485f572e	258587	validated
5526b9db-e704-4eeb-88f2-0114c981c447	abf27f2d-63a4-4903-b17c-51d428d8ba96.FPKM-UQ.txt.gz	34d29592664779c2164a59d92872ad29	511045	validated
55347ece-36b3-4a00-82b2-5013320791f2	43b969ef-d7cb-4c8d-b6de-fdfa48b8edff.htseq.counts.gz	70b575955a48c22a3dd413b74ca94d68	245376	validated
553f585c-8dbd-42ed-8d3e-1eb42c15ae0c	05d2b1e9-22a4-4369-b622-63846d672875.htseq.counts.gz	3893f0d1c8dd7424bb08455a897f79ce	259708	validated
5575e865-9013-4435-803d-b12ed1d378c4	e5ea329f-8042-479c-b8ff-fb752b6b44e0.FPKM-UQ.txt.gz	0353d6045a554e5e0259f2e5381f81b1	556023	validated
557a552b-b6eb-4214-9dd7-5e5b8521ff41	08c068ff-d5a6-468e-a9dc-3a5ff708ebef.FPKM.txt.gz	db903a22dd67a0ebcfa3f9c3cbe38d51	515445	validated
55889c72-36bf-4f6c-abb8-6660968be9aa	0c0d8887-ff41-46ae-9aba-f6f98f8c1c5e.FPKM.txt.gz	f52e48783088daa986a701c1c8b64241	506759	validated
55c3436a-d82a-4183-94c6-434004f071a7	bc8b83dd-706a-491c-8e2f-2aba9fc8a548.FPKM.txt.gz	a3d6fd5c7a723e964206fd252e6df3c8	512149	validated
55d99f1c-22dd-41d5-b385-bd069135d26d	8e1d09e8-6dbd-408d-a839-f5bbebe30a57.FPKM-UQ.txt.gz	bb6f80fde5f52c9b5f2d1b448f882d4b	513394	validated
55f47991-b5c1-466e-b193-86b9dfd9300f	fea5e368-ce88-4930-9283-c1b9f9c79a70.htseq.counts.gz	4c78af60d0abfd1b7c94471af0aa4d53	254036	validated
56037e39-fdf6-4833-83ac-6d0df2e93efb	95167b79-f563-461e-81dd-a7143cfafe0d.FPKM-UQ.txt.gz	9638e343c43f7b421c356700b40d9885	503492	validated
560acd9c-1f1d-429f-b028-8433bfd6eff6	ae538e05-955a-4e79-b42d-85ae4fdb50c4.FPKM-UQ.txt.gz	00a4fb84773fa9f3c39db7bfe92aa1fc	524998	validated
56363a78-29df-4383-a72d-1c10b440a47e	b580063a-0bcc-4816-b8ec-310890b995a5.FPKM.txt.gz	fb83ce17129b26d67f04889cc4360bec	530616	validated
5661b84d-b92d-45f5-a1f7-121d79cab715	45bf5217-97bc-4516-b9f4-8fa1356c75d5.FPKM-UQ.txt.gz	e196cb5155ccb373464b836fd5e52e10	522640	validated
5675ea1d-1158-4bdd-993e-b6253d603b4b	47b14505-ca81-4d39-8eca-0cb773f8934e.FPKM-UQ.txt.gz	780b282d2b663c531cc454ac410b8126	506153	validated
567ffbb9-535c-4bd4-8ad9-a118c4d81b02	c839556e-515d-4793-9960-0edd0a71a101.FPKM.txt.gz	41a476eaa70f315b66f376dc7841c095	510718	validated
56836f8a-8f8b-48fa-b602-fbec94cdcf70	0f1cc324-508e-4543-8843-94de0071f9f7.FPKM.txt.gz	41776b876638a52e335d138cdf0ce8b2	523276	validated
568e743d-6a96-48bc-84f5-cc6f23289f46	2c9d9875-4237-410c-afc2-15d06a034d20.FPKM.txt.gz	952f6af4d475ee319182556829726567	494245	validated
56e1f616-d233-47e6-9246-60a2ef47fb2a	b2a65871-5e5e-40b2-9ba7-0181b57ac173.FPKM.txt.gz	dc10f63cb60dbd235c253ce85d3e6ce0	515823	validated
56ed3c50-77fb-419c-a6f7-9b6e3f9ba69c	a6801749-f1cc-4824-8be9-c86df987b768.htseq.counts.gz	d3afe8a1e1f0bd50c59faa80c2ecc5c0	242451	validated
56eecafc-e80e-4661-904d-ebebec4f48aa	44615ba8-36ce-4d2e-9d9d-b2f01179b6c8.FPKM.txt.gz	721baaa57fbc96491e68e78f9b6e0a98	503844	validated
5713d9dd-30d5-4b21-9168-9d9b7894dbc3	3f52a1bb-997b-4ee0-b61b-8060e7d8666d.FPKM-UQ.txt.gz	0e278345b64f7cf7936c5566735d4a54	532976	validated
5714271d-f31c-48d5-a9d6-7298a0dc9736	51221b71-eaee-41f0-849f-98ef800ad010.FPKM.txt.gz	005c8f7f334d57f80ba91cdae9c6a076	550158	validated
